date,pe
2024-12-11,39.76136363636363
2024-12-12,40.0
2024-12-13,40.0275974025974
2024-12-16,40.5
2024-12-17,40.896103896103895
2024-12-18,40.01461038961039
2024-12-19,40.29707792207792
2024-12-20,41.060064935064936
2024-12-23,41.186688311688314
2024-12-24,41.662337662337656
2024-12-26,41.79545454545454
2024-12-27,41.23863636363636
2024-12-30,40.688311688311686
2024-12-31,40.39935064935065
2025-01-02,39.3327922077922
2025-01-03,39.253246753246756
2025-01-06,39.51948051948052
2025-01-07,39.06655844155844
2025-01-08,39.146103896103895
2025-01-10,38.19642857142857
2025-01-13,37.798701298701296
2025-01-14,37.616883116883116
2025-01-15,38.36201298701299
2025-01-16,36.80194805194805
2025-01-17,37.08116883116883
2025-01-21,35.88961038961039
2025-01-22,36.08279220779221
2025-01-23,36.0551948051948
2025-01-24,35.91233766233766
2025-01-27,37.061688311688314
2025-01-28,38.425324675324674
2025-01-29,38.603896103896105
2025-01-30,38.31655844155844
2025-01-31,38.05844155844156
2025-02-03,36.76136363636363
2025-02-04,37.53896103896104
2025-02-05,37.48538961038961
2025-02-06,37.607142857142854
2025-02-07,36.699675324675326
2025-02-10,36.743506493506494
2025-02-11,37.550324675324674
2025-02-12,38.24025974025974
2025-02-13,38.996753246753244
2025-02-14,39.495129870129865
2025-02-18,39.47402597402597
2025-02-19,39.53896103896104
2025-02-20,39.6948051948052
2025-02-21,39.64935064935065
2025-02-24,39.90097402597402
2025-02-25,39.89123376623376
2025-02-26,38.80681818181818
2025-02-27,38.310064935064936
2025-02-28,39.04707792207792
2025-03-03,38.42857142857143
2025-03-04,38.08766233766234
2025-03-05,38.05681818181818
2025-03-06,37.99025974025974
2025-03-07,38.59740259740259
2025-03-10,36.715909090909086
2025-03-11,35.63798701298701
2025-03-12,35.01136363636363
2025-03-13,33.826298701298704
2025-03-14,34.4448051948052
2025-03-17,34.5275974025974
2025-03-18,34.314935064935064
2025-03-19,34.728896103896105
2025-03-20,34.54383116883117
2025-03-21,35.22077922077922
2025-03-24,35.620129870129865
2025-03-25,36.11038961038961
2025-03-26,35.75
2025-03-27,36.12662337662337
2025-03-28,35.160714285714285
2025-03-31,35.84740259740259
2025-04-01,36.01948051948052
2025-04-02,36.133116883116884
2025-04-03,32.77272727272727
2025-04-04,30.36850649350649
2025-04-07,29.24512987012987
2025-04-08,27.777597402597404
2025-04-09,32.06818181818181
2025-04-10,30.699675324675326
2025-04-11,31.954545454545453
2025-04-14,32.66396103896104
2025-04-15,32.60227272727273
2025-04-16,31.324675324675326
2025-04-17,31.764610389610386
2025-04-21,31.144480519480517
2025-04-22,32.21266233766234
2025-04-23,33.00162337662337
2025-04-24,33.61363636363636
2025-04-25,33.76136363636363
2025-04-28,33.90097402597403
2025-04-29,34.074675324675326
2025-04-30,34.28409090909091
2025-05-01,34.41720779220779
2025-05-02,33.12337662337662
2025-05-05,32.074675324675326
2025-05-06,32.01298701298701
2025-05-07,31.646103896103895
2025-05-08,31.8474025974026
2025-05-09,32.01623376623377
2025-05-12,34.048701298701296
2025-05-13,34.396103896103895
2025-05-14,34.298701298701296
2025-05-15,34.15584415584416
2025-05-16,34.125
2025-05-19,33.72240259740259
2025-05-20,33.410714285714285
2025-05-21,32.63636363636363
2025-05-22,32.517857142857146
2025-05-23,31.52922077922078
2025-05-27,32.33116883116883
2025-05-28,32.36525974025974
2025-05-29,32.28896103896104
2025-05-30,32.435064935064936
2025-06-02,32.57305194805195
2025-06-03,32.827922077922075
2025-06-04,32.75487012987013
2025-06-05,32.39935064935065
2025-06-06,32.93344155844156
2025-06-09,32.532467532467535
2025-06-10,32.73051948051948
2025-06-11,32.09902597402597
2025-06-12,32.16720779220779
2025-06-13,31.72077922077922
2025-06-16,32.04058441558441
2025-06-17,31.589285714285715
2025-06-18,31.741883116883116
2025-06-20,32.45941558441558
2025-06-23,32.54058441558441
2025-06-24,32.34577922077922
2025-06-25,32.550324675324674
2025-06-26,32.45941558441558
2025-06-27,32.4724025974026
2025-06-30,33.13636363636363
2025-07-01,33.56655844155844
2025-07-02,34.31655844155844
2025-07-03,34.496753246753244
2025-07-07,33.91233766233766
2025-07-08,33.922077922077925
2025-07-09,34.10551948051948
2025-07-10,34.311688311688314
2025-07-11,34.10876623376623
2025-07-14,33.69642857142857
2025-07-15,33.77597402597402
2025-07-16,33.94642857142857
2025-07-17,33.923701298701296
2025-07-18,34.11201298701299
2025-07-21,34.32305194805195
2025-07-22,34.634740259740255
2025-07-23,34.59415584415584
2025-07-24,34.53084415584416
2025-07-25,34.550324675324674
2025-07-28,34.577922077922075
2025-07-29,34.12662337662338
2025-07-30,33.76623376623377
2025-07-31,33.52597402597403
2025-08-01,32.68344155844156
2025-08-04,32.84090909090909
2025-08-05,32.771103896103895
2025-08-06,34.44805194805195
2025-08-07,35.548701298701296
2025-08-08,37.061688311688314
2025-08-11,36.75162337662337
2025-08-12,37.1525974025974
2025-08-13,37.75
2025-08-14,37.660714285714285
2025-08-15,37.46753246753247
2025-08-18,37.353896103896105
2025-08-19,37.300324675324674
2025-08-20,36.56168831168831
2025-08-21,36.381493506493506
2025-08-22,36.84577922077922
2025-08-25,36.74837662337662
2025-08-26,37.0974025974026
2025-08-27,37.288961038961034
2025-08-28,37.625
2025-08-29,37.55681818181818
2025-09-02,37.16396103896104
2025-09-03,38.58441558441559
2025-09-04,38.797077922077925
2025-09-05,38.782467532467535
2025-09-08,38.48863636363636
2025-09-09,37.91558441558441
2025-09-10,36.688311688311686
2025-09-11,37.214285714285715
2025-09-12,37.87012987012987
2025-09-15,38.29707792207792
